prix,surface,pieces,adresse,type_bien,departement_nom,departement_code
2 420 000,"140,4",6.0,"Val de Grace, Paris 5ème (75005)",Duplex,Paris,75
290 000,25,1.0,"Clichy-Trinité, Paris 9ème (75009)",Appartement,Paris,75
290 000,25,1.0,"Clichy-Trinité, Paris 9ème (75009)",Appartement,Paris,75
270 000,17,1.0,"Sorbonne, Paris 5ème (75005)",Appartement,Paris,75
270 000,17,1.0,"Sorbonne, Paris 5ème (75005)",Appartement,Paris,75
234 000,27,2.0,"Louis Blanc-Aqueduc, Paris 10ème (75010)",Appartement,Paris,75
234 000,27,2.0,"Louis Blanc-Aqueduc, Paris 10ème (75010)",Appartement,Paris,75
230 000,22,1.0,"Ternes-Maillot, Paris 17ème (75017)",Appartement,Paris,75
230 000,22,1.0,"Ternes-Maillot, Paris 17ème (75017)",Appartement,Paris,75
1 990 000,155,5.0,"Muette Nord, Paris 16ème (75016)",Appartement,Paris,75
1 990 000,155,5.0,"Muette Nord, Paris 16ème (75016)",Appartement,Paris,75
1 800 000,134,5.0,"Vallée de Fécamp, Paris 12ème (75012)",Maison,Paris,75
1 800 000,134,5.0,"Vallée de Fécamp, Paris 12ème (75012)",Maison,Paris,75
1 065 000,99,5.0,"Muette Sud, Paris 16ème (75016)",Appartement,Paris,75
1 065 000,99,5.0,"Muette Sud, Paris 16ème (75016)",Appartement,Paris,75
1 050 000,80,5.0,"Citroën-Boucicaut, Paris 15ème (75015)",Duplex,Paris,75
1 050 000,80,5.0,"Citroën-Boucicaut, Paris 15ème (75015)",Duplex,Paris,75
1 020 000,123,4.0,Paris 11ème (75011),Appartement,Paris,75
1 020 000,123,4.0,Paris 11ème (75011),Appartement,Paris,75
96 000,54,3.0,"Tourneville, Le Havre (76620)",Appartement,Seine-Maritime,76
938 000,"129,2",4.0,"Centre Ville, Le Havre (76600)",Appartement,Seine-Maritime,76
938 000,"129,2",4.0,"Centre Ville, Le Havre (76600)",Appartement,Seine-Maritime,76
87 672,"17,9",1.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
87 672,"17,9",1.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
77 000,42,2.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
77 000,42,2.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
69 000,25,2.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
69 000,25,2.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
55 000,"12,7",1.0,Le Havre (76600),Appartement,Seine-Maritime,76
55 000,"12,7",1.0,Le Havre (76600),Appartement,Seine-Maritime,76
53 000,28,1.0,Le Havre (76600),Appartement,Seine-Maritime,76
53 000,28,1.0,Le Havre (76600),Appartement,Seine-Maritime,76
464 000,"104,4",5.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
464 000,"104,4",5.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
449 000,"115,6",5.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
449 000,"115,6",5.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
434 000,"94,5",5.0,"Centre Ville, Le Havre (76600)",Duplex,Seine-Maritime,76
434 000,"94,5",5.0,"Centre Ville, Le Havre (76600)",Duplex,Seine-Maritime,76
385 000,633  de terrain,6.0,"Sanvic, Le Havre (76620)",Maison,Seine-Maritime,76
385 000,633  de terrain,6.0,"Sanvic, Le Havre (76620)",Maison,Seine-Maritime,76
345 000,75,4.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
345 000,75,4.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
325 000,"66,3",4.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
325 000,"66,3",4.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
270 000,"70,3",3.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
270 000,"70,3",3.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
268 000,"55,3",3.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
268 000,"55,3",3.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
238 900,"70,5",3.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
238 900,"70,5",3.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
210 000,67,3.0,"Eure, Le Havre (76600)",Appartement,Seine-Maritime,76
210 000,67,3.0,"Eure, Le Havre (76600)",Appartement,Seine-Maritime,76
209 000,39,2.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
209 000,39,2.0,"Côte Ouest-Ormeaux, Le Havre (76600)",Appartement,Seine-Maritime,76
179 900,"45,3",2.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
179 900,"45,3",2.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
178 381,"42,2",3.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
178 381,"42,2",3.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
170 886,"38,5",2.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
170 886,"38,5",2.0,"Sainte Marie-Saint Léon, Le Havre (76600)",Appartement,Seine-Maritime,76
170 000,"69,2",3.0,Le Havre (76600),Appartement,Seine-Maritime,76
170 000,62,3.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
170 000,62,3.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
170 000,33,2.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
170 000,33,2.0,"Anatole France-Danton, Le Havre (76600)",Appartement,Seine-Maritime,76
159 900,247  de terrain,5.0,"Anatole France-Danton, Le Havre (76600)",Maison,Seine-Maritime,76
159 900,247  de terrain,5.0,"Anatole France-Danton, Le Havre (76600)",Maison,Seine-Maritime,76
149 000,110  de terrain,3.0,"Graville, Le Havre (76600)",Maison,Seine-Maritime,76
149 000,110  de terrain,3.0,"Graville, Le Havre (76600)",Maison,Seine-Maritime,76
105 000,54,2.0,"Côte Est-Soquence, Le Havre (76600)",Appartement,Seine-Maritime,76
105 000,54,2.0,"Côte Est-Soquence, Le Havre (76600)",Appartement,Seine-Maritime,76
990 000,"117,1",4.0,"Cap Brun , Toulon (83000)",Duplex,Var,83
990 000,"117,1",4.0,"Cap Brun , Toulon (83000)",Duplex,Var,83
990 000,13 590  de terrain,7.0,Toulon (83200),Maison,Var,83
990 000,13 590  de terrain,7.0,Toulon (83200),Maison,Var,83
985 000,"117,3",4.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
985 000,"117,3",4.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
795 000,150,5.0,Toulon (83000),Appartement,Var,83
795 000,150,5.0,Toulon (83000),Appartement,Var,83
795 000,150,5.0,Toulon (83200),Maison,Var,83
795 000,150,5.0,Toulon (83200),Maison,Var,83
698 000,1 069  de terrain,8.0,"Sainte Musse, La Garde (83130)",Maison,Var,83
695 000,890  de terrain,5.0,Toulon (83000),Maison,Var,83
695 000,890  de terrain,5.0,Toulon (83000),Maison,Var,83
680 000,505  de terrain,5.0,Toulon (83000),Maison,Var,83
680 000,505  de terrain,5.0,Toulon (83000),Maison,Var,83
600 000,90,4.0,"Cap Brun , Toulon (83000)",Maison,Var,83
600 000,90,4.0,"Cap Brun , Toulon (83000)",Maison,Var,83
596 000,"92,2",4.0,"Cap Brun , Toulon (83000)",Maison,Var,83
596 000,"92,2",4.0,"Cap Brun , Toulon (83000)",Maison,Var,83
488 000,"76,4",4.0,"Les Ameniers, Toulon (83100)",Villa,Var,83
488 000,"76,4",4.0,"Les Ameniers, Toulon (83100)",Villa,Var,83
483 000,333  de terrain,4.0,Toulon (83000),Maison,Var,83
483 000,333  de terrain,4.0,Toulon (83000),Maison,Var,83
466 000,65,3.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
466 000,65,3.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
423 000,"63,2",3.0,"Cap Brun , Toulon (83000)",Duplex,Var,83
423 000,"63,2",3.0,"Cap Brun , Toulon (83000)",Duplex,Var,83
377 000,63,3.0,Toulon (83000),Appartement,Var,83
377 000,63,3.0,Toulon (83000),Appartement,Var,83
369 000,78,3.0,"La Serinette, Toulon (83000)",Appartement,Var,83
369 000,78,3.0,"La Serinette, Toulon (83000)",Appartement,Var,83
349 000,70,3.0,"Le Faron-Fort-Rouge, Toulon (83100)",Appartement,Var,83
349 000,70,3.0,"Le Faron-Fort-Rouge, Toulon (83100)",Appartement,Var,83
328 000,"92,1",5.0,"Le Thouar, La Garde (83130)",Appartement,Var,83
289 000,"41,2",2.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
289 000,"41,2",2.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
238 000,66,3.0,Toulon (83100),Appartement,Var,83
238 000,66,3.0,Toulon (83100),Appartement,Var,83
225 000,84,3.0,"Aguillon, Toulon (83000)",Duplex,Var,83
225 000,84,3.0,"Aguillon, Toulon (83000)",Duplex,Var,83
220 000,42,2.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
220 000,42,2.0,"Cap Brun , Toulon (83000)",Appartement,Var,83
200 000,62,3.0,Toulon (83000),Appartement,Var,83
200 000,62,3.0,Toulon (83000),Appartement,Var,83
1 598 000,6 300  de terrain,7.0,"Claret, Toulon (83200)",Villa,Var,83
1 598 000,6 300  de terrain,7.0,"Claret, Toulon (83200)",Villa,Var,83
1 350 000,950  de terrain,5.0,"Cap Brun , Toulon (83000)",Maison,Var,83
1 350 000,950  de terrain,5.0,"Cap Brun , Toulon (83000)",Maison,Var,83
1 260 000,151,4.0,"Cap Brun , Toulon (83000)",Duplex,Var,83
1 260 000,151,4.0,"Cap Brun , Toulon (83000)",Duplex,Var,83
155 000,"54,8",3.0,Toulon (83200),Appartement,Var,83
155 000,"54,8",3.0,Toulon (83200),Appartement,Var,83
650 000,120,5.0,"République, Suresnes (92150)",Appartement,Hauts-de-Seine,92
639 300,"107,3",5.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
639 300,"107,3",5.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
538 400,"118,9",5.0,"Paul Bert, Aubervilliers (93300)",Appartement,Seine-Saint-Denis,93
497 300,"80,9",4.0,"Pleyel, Saint-Denis (93200)",Duplex,Seine-Saint-Denis,93
497 300,"80,9",4.0,"Pleyel, Saint-Denis (93200)",Duplex,Seine-Saint-Denis,93
465 600,"81,9",4.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
465 600,"81,9",4.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
426 000,"63,8",3.0,"Pleyel, Saint-Denis (93200)",Duplex,Seine-Saint-Denis,93
426 000,"63,8",3.0,"Pleyel, Saint-Denis (93200)",Duplex,Seine-Saint-Denis,93
394 700,"68,8",3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
394 700,"68,8",3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
377 000,69,3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
377 000,69,3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
377 000,"58,6",3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
377 000,"58,6",3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
329 000,45,,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
329 000,45,,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
326 300,"89,5",5.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
326 300,"89,5",5.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
326 000,83,4.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
326 000,83,4.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
310 000,82,4.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
310 000,82,4.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
304 500,39,2.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
304 500,39,2.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
275 000,41,2.0,"Pleyel, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
275 000,41,2.0,"Pleyel, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
272 000,"39,9",2.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
272 000,"39,9",2.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
271 000,"61,2",3.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
271 000,"61,2",3.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
263 000,"42,2",2.0,"Firmin Genier, Aubervilliers (93300)",Appartement,Seine-Saint-Denis,93
260 000,66,3.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
260 000,66,3.0,"République-Gare-Porte de Paris, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
259 900,56,3.0,"République-Gare-Porte de Paris, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
259 900,56,3.0,"République-Gare-Porte de Paris, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
254 600,"31,7",1.0,"Pleyel, Saint-Denis (93200)",Duplex,Seine-Saint-Denis,93
254 600,"31,7",1.0,"Pleyel, Saint-Denis (93200)",Duplex,Seine-Saint-Denis,93
239 900,98,5.0,"Delaunay Belleville, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
239 900,98,5.0,"Delaunay Belleville, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
225 000,58,3.0,"République-Gare-Porte de Paris, St Denis (93200)",Appartement,Seine-Saint-Denis,93
225 000,58,3.0,"République-Gare-Porte de Paris, St Denis (93200)",Appartement,Seine-Saint-Denis,93
220 800,"56,2",3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
220 800,"56,2",3.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
219 400,"63,4",3.0,"L'Avenir-La Cerisaie, Stains (93240)",Appartement,Seine-Saint-Denis,93
215 000,61,3.0,"Péri-Langevin-Stalingrad-Politzer, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
215 000,61,3.0,"Péri-Langevin-Stalingrad-Politzer, Saint Denis (93200)",Appartement,Seine-Saint-Denis,93
196 000,"24,3",1.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
196 000,"24,3",1.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
185 000,32,2.0,"République-Gare-Porte de Paris, St Denis (93200)",Appartement,Seine-Saint-Denis,93
185 000,32,2.0,"République-Gare-Porte de Paris, St Denis (93200)",Appartement,Seine-Saint-Denis,93
175 500,"41,1",2.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
175 500,"41,1",2.0,"Pleyel, Saint-Denis (93200)",Appartement,Seine-Saint-Denis,93
93 500,38,2.0,Saint-Denis (97400),Appartement,DOM,97
93 500,38,2.0,Saint-Denis (97400),Appartement,DOM,97
799 000,1 900  de terrain,7.0,La Possession (97419),Villa,DOM,97
779 000,75,4.0,Saint-Denis (97400),Appartement,DOM,97
779 000,75,4.0,Saint-Denis (97400),Appartement,DOM,97
688 750,75,4.0,Saint-Denis (97400),Appartement,DOM,97
688 750,75,4.0,Saint-Denis (97400),Appartement,DOM,97
540 000,687  de terrain,6.0,Saint-Denis (97490),Maison,DOM,97
540 000,687  de terrain,6.0,Saint-Denis (97490),Maison,DOM,97
535 640,75,4.0,Saint-Denis (97400),Appartement,DOM,97
535 640,75,4.0,Saint-Denis (97400),Appartement,DOM,97
485 000,60,3.0,Saint-Denis (97400),Appartement,DOM,97
485 000,60,3.0,Saint-Denis (97400),Appartement,DOM,97
478 500,60,3.0,Saint-Denis (97400),Appartement,DOM,97
478 500,60,3.0,Saint-Denis (97400),Appartement,DOM,97
440 000,75,4.0,Saint-Denis (97400),Appartement,DOM,97
440 000,75,4.0,Saint-Denis (97400),Appartement,DOM,97
379 750,40,2.0,Saint-Denis (97400),Appartement,DOM,97
379 750,40,2.0,Saint-Denis (97400),Appartement,DOM,97
322 000,583  de terrain,4.0,Saint-Denis (97490),Maison,DOM,97
322 000,583  de terrain,4.0,Saint-Denis (97490),Maison,DOM,97
298 000,60,3.0,Saint-Denis (97400),Appartement,DOM,97
298 000,60,3.0,Saint-Denis (97400),Appartement,DOM,97
263 100,60,3.0,Saint-Denis (97400),Appartement,DOM,97
263 100,60,3.0,Saint-Denis (97400),Appartement,DOM,97
249 000,25,1.0,Saint-Denis (97400),Appartement,DOM,97
249 000,25,1.0,Saint-Denis (97400),Appartement,DOM,97
248 570,65,3.0,Saint-Denis (97400),Appartement,DOM,97
248 570,65,3.0,Saint-Denis (97400),Appartement,DOM,97
232 000,76,3.0,Saint-Denis (97400),Duplex,DOM,97
232 000,76,3.0,Saint-Denis (97400),Duplex,DOM,97
229 990,100,5.0,St Denis (97400),Appartement,DOM,97
229 990,100,5.0,St Denis (97400),Appartement,DOM,97
220 000,40,2.0,Saint-Denis (97400),Appartement,DOM,97
220 000,40,2.0,Saint-Denis (97400),Appartement,DOM,97
220 000,72,3.0,Saint-Denis (97400),Appartement,DOM,97
220 000,72,3.0,Saint-Denis (97400),Appartement,DOM,97
209 000,79,4.0,Saint-Denis (97490),Duplex,DOM,97
209 000,79,4.0,Saint-Denis (97490),Duplex,DOM,97
194 000,74  de terrain,3.0,Saint-Denis (97490),Maison,DOM,97
194 000,74  de terrain,3.0,Saint-Denis (97490),Maison,DOM,97
191 000,25,1.0,Saint-Denis (97400),Appartement,DOM,97
191 000,25,1.0,Saint-Denis (97400),Appartement,DOM,97
190 000,60,3.0,Saint-Denis (97400),Appartement,DOM,97
190 000,60,3.0,Saint-Denis (97400),Appartement,DOM,97
176 550,"56,6",3.0,Saint-Denis (97417),Duplex,DOM,97
176 550,"56,6",3.0,Saint-Denis (97417),Duplex,DOM,97
169 900,71,4.0,Saint Denis (97490),Appartement,DOM,97
169 900,71,4.0,Saint Denis (97490),Appartement,DOM,97
115 000,40,2.0,Sainte-Marie (97438),Appartement,DOM,97
110 000,"41,1",2.0,Saint-Denis (97400),Appartement,DOM,97
110 000,"41,1",2.0,Saint-Denis (97400),Appartement,DOM,97
